,stimuli_id,background,scenario,questions,outcomes,commentary,model_descr_variant
36,tug-of-war_effort_team-confounded-opponent-11-dec_win_how_much_explicit_continuous_variable.txt,"In this event, the athletes are competing in tug-of-war tournaments. Each tournament consists of a series of matches. In each match, athletes compete as part of a team. 

An athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between matches. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given match. Most of the time, people pull with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will pull with only a fraction of their strength. Other times, they may put in a lot of effort and pull extra hard, beyond what their intrinsic strength would suggest.

How hard a team pulls overall in any given match is determined by the total amount that all of the athletes on the team pull in that match. How hard each athlete pulls in a given match is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that pulls the hardest in a given match wins.
 
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Sam and Gale beat Peyton and Max.
In the second match, Sam and Jamie beat Peyton and Robin.
In the third match, Sam and Willow beat Peyton and Lane.","['Query 1: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Sam put into the third match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Gale put into the third match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Peyton put into the third match?', 'Query 7: In a new match later this same day between Sam and Gale (Team 1) and Jamie and Lane (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Sam and Peyton (Team 1) and Gale and Max (Team 2), who would win and by how much?']","In the first match, Sam and Gale beat Peyton and Max.
In the second match, Sam and Jamie beat Peyton and Robin.
In the third match, Sam and Willow beat Peyton and Lane.",,explicit
37,canoe-race_effort_team-confounded-opponent-11-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of canoe racing tournaments. Each tournament consists of a series of races. In each race, athletes compete as part of a team. 

An athlete's intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between races. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given race. Most of the time, people row with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will row with only a fraction of their strength. Other times, they may put in a lot of effort and row extra hard, beyond what their intrinsic strength would suggest.

How fast a team rows overall in any given race is determined by the average rowing speed of each athlete. How fast an athlete rows in a given race is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that rows the fastest (highest team speed) in a given race wins.
                   
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Peyton and Kay beat Fey and Lane.
In the second race, Peyton and Indiana beat Fey and Blake.
In the third race, Peyton and Taylor beat Fey and Harper.","['Query 1: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Peyton put into the third race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Kay put into the third race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Fey put into the third race?', 'Query 7: In a new race later this same day between Peyton and Kay (Team 1) and Indiana and Harper (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Peyton and Fey (Team 1) and Kay and Lane (Team 2), who would win and by how much?']","In the first race, Peyton and Kay beat Fey and Lane.
In the second race, Peyton and Indiana beat Fey and Blake.
In the third race, Peyton and Taylor beat Fey and Harper.",,explicit
38,diving_difficulty_team-confounded-opponent-11-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of synchronized diving tournaments. Each tournament consists of a series of rounds. In each match, athletes compete as part of a team. 

In a given round, each team receives a score based on the difficulty of the dive and the execution of the dive. 

How difficult of a dive a team takes on varies in any given round. Teams can differ in the difficulty they attempt on any given round. The same team may try different levels of difficulty on different rounds. The dives each team takes in a given match are chosen before the tournament begins and are therefore independent of the outcome of the previous round.

A team’s execution score is based on the average skill of the athletes on the team and how difficult the attempted dive was. If the athletes are highly skilled, but the dive is very difficult, they may not execute well. Conversely, if athletes are highly skilled but the dive is not very difficult, the team may get a high execution score.

Note that an athlete’s intrinsic skill remains constant throughout a tournament. An athlete neither gets more nor less skilled between rounds. You can assume that all rounds take place on the same day.

A team’s overall score is determined by the sum of the difficulty and execution scores. Difficulty and execution scores are weighted equally. 

The team that gets the highest score in any given round wins.

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Fey and Ness beat Gale and Drew.
In the second round, Fey and Robin beat Gale and Sam.
In the third round, Fey and Indiana beat Gale and Willow.","['Query 1: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Fey was on in third round attempted?', 'Query 5: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Ness was on in third round attempted?', 'Query 6: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Gale was on in third round attempted?', 'Query 7: In a new round later this same day between Fey and Ness (Team 1) and Robin and Willow (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Fey and Gale (Team 1) and Ness and Drew (Team 2), who would win and by how much?']","In the first round, Fey and Ness beat Gale and Drew.
In the second round, Fey and Robin beat Gale and Sam.
In the third round, Fey and Indiana beat Gale and Willow.",,explicit
39,biathalon_shooting-accuracy_team-confounded-opponent-11-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of biathlon relay tournaments, a winter sport that combines cross-country skiing races and rifle shooting. Each tournament consists of a series of rounds.

In each round, athletes compete on teams. In a biathlon, each athlete first skis a short distance, then shoots at a target.

Athletes are scored based on how fast they ski and how accurately they shoot. An athlete’s ability to ski is based on their intrinsic strength. Note that an athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between rounds. You can assume that all matches take place on the same day.

An athlete’s ability to shoot accurately is unrelated to their intrinsic strength. An athlete who is intrinsically strong may be a very good shooter, a very bad shooter, or something in between. Athlete’s shooting accuracy in any given round is also somewhat down to chance. 

A team’s overall score is determined by the sum of the scores for each athlete per event. Ski performance and shooting accuracy are weighted equally. Athletes receive more points for skiing faster and more points for achieving a high shooting accuracy.

The team that completes the course with the highest score wins. 

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Harper and Ollie beat Ness and Casey.
In the second round, Harper and Jamie beat Ness and Kay.
In the third round, Harper and Peyton beat Ness and Robin.","['Query 1: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Ollie ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Harper was at shooting in the third round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Ollie was at shooting in the third round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Ness was at shooting in the third round?', 'Query 7: In a new round later this same day between Harper and Ollie (Team 1) and Jamie and Robin (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Harper and Ness (Team 1) and Ollie and Casey (Team 2), who would win and by how much?']","In the first round, Harper and Ollie beat Ness and Casey.
In the second round, Harper and Jamie beat Ness and Kay.
In the third round, Harper and Peyton beat Ness and Robin.",,explicit
40,tug-of-war_effort_team-strong-indirect-13-dec_win_how_much_explicit_continuous_variable.txt,"In this event, the athletes are competing in tug-of-war tournaments. Each tournament consists of a series of matches. In each match, athletes compete as part of a team. 

An athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between matches. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given match. Most of the time, people pull with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will pull with only a fraction of their strength. Other times, they may put in a lot of effort and pull extra hard, beyond what their intrinsic strength would suggest.

How hard a team pulls overall in any given match is determined by the total amount that all of the athletes on the team pull in that match. How hard each athlete pulls in a given match is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that pulls the hardest in a given match wins.
 
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Jamie and Taylor beat Ness and Casey.
In the second match, Taylor and Gale lost to Ness and Casey.
In the third match, Taylor and Ollie lost to Ness and Casey.","['Query 1: Out of 100 random athletes, where do you think Jamie ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Ness ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Jamie put into the first match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Taylor put into the first match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Ness put into the first match?', 'Query 7: In a new match later this same day between Jamie and Taylor (Team 1) and Gale and Ness (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Jamie and Ness (Team 1) and Taylor and Casey (Team 2), who would win and by how much?']","In the first match, Jamie and Taylor beat Ness and Casey.
In the second match, Taylor and Gale lost to Ness and Casey.
In the third match, Taylor and Ollie lost to Ness and Casey.",,explicit
41,canoe-race_effort_team-strong-indirect-13-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of canoe racing tournaments. Each tournament consists of a series of races. In each race, athletes compete as part of a team. 

An athlete's intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between races. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given race. Most of the time, people row with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will row with only a fraction of their strength. Other times, they may put in a lot of effort and row extra hard, beyond what their intrinsic strength would suggest.

How fast a team rows overall in any given race is determined by the average rowing speed of each athlete. How fast an athlete rows in a given race is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that rows the fastest (highest team speed) in a given race wins.
                   
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Sam and Val beat Max and Taylor.
In the second race, Val and Drew lost to Max and Taylor.
In the third race, Val and Peyton lost to Max and Taylor.","['Query 1: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Max ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Sam put into the first race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Val put into the first race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Max put into the first race?', 'Query 7: In a new race later this same day between Sam and Val (Team 1) and Drew and Max (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Sam and Max (Team 1) and Val and Taylor (Team 2), who would win and by how much?']","In the first race, Sam and Val beat Max and Taylor.
In the second race, Val and Drew lost to Max and Taylor.
In the third race, Val and Peyton lost to Max and Taylor.",,explicit
42,diving_difficulty_team-strong-indirect-13-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of synchronized diving tournaments. Each tournament consists of a series of rounds. In each match, athletes compete as part of a team. 

In a given round, each team receives a score based on the difficulty of the dive and the execution of the dive. 

How difficult of a dive a team takes on varies in any given round. Teams can differ in the difficulty they attempt on any given round. The same team may try different levels of difficulty on different rounds. The dives each team takes in a given match are chosen before the tournament begins and are therefore independent of the outcome of the previous round.

A team’s execution score is based on the average skill of the athletes on the team and how difficult the attempted dive was. If the athletes are highly skilled, but the dive is very difficult, they may not execute well. Conversely, if athletes are highly skilled but the dive is not very difficult, the team may get a high execution score.

Note that an athlete’s intrinsic skill remains constant throughout a tournament. An athlete neither gets more nor less skilled between rounds. You can assume that all rounds take place on the same day.

A team’s overall score is determined by the sum of the difficulty and execution scores. Difficulty and execution scores are weighted equally. 

The team that gets the highest score in any given round wins.

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Blake and Harper beat Emery and Max.
In the second round, Harper and Ollie lost to Emery and Max.
In the third round, Harper and Willow lost to Emery and Max.","['Query 1: Out of 100 random athletes, where do you think Blake ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Emery ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Blake was on in first round attempted?', 'Query 5: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Harper was on in first round attempted?', 'Query 6: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Emery was on in first round attempted?', 'Query 7: In a new round later this same day between Blake and Harper (Team 1) and Ollie and Emery (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Blake and Emery (Team 1) and Harper and Max (Team 2), who would win and by how much?']","In the first round, Blake and Harper beat Emery and Max.
In the second round, Harper and Ollie lost to Emery and Max.
In the third round, Harper and Willow lost to Emery and Max.",,explicit
43,biathalon_shooting-accuracy_team-strong-indirect-13-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of biathlon relay tournaments, a winter sport that combines cross-country skiing races and rifle shooting. Each tournament consists of a series of rounds.

In each round, athletes compete on teams. In a biathlon, each athlete first skis a short distance, then shoots at a target.

Athletes are scored based on how fast they ski and how accurately they shoot. An athlete’s ability to ski is based on their intrinsic strength. Note that an athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between rounds. You can assume that all matches take place on the same day.

An athlete’s ability to shoot accurately is unrelated to their intrinsic strength. An athlete who is intrinsically strong may be a very good shooter, a very bad shooter, or something in between. Athlete’s shooting accuracy in any given round is also somewhat down to chance. 

A team’s overall score is determined by the sum of the scores for each athlete per event. Ski performance and shooting accuracy are weighted equally. Athletes receive more points for skiing faster and more points for achieving a high shooting accuracy.

The team that completes the course with the highest score wins. 

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Harper and Indiana beat Lane and Casey.
In the second round, Indiana and Kay lost to Lane and Casey.
In the third round, Indiana and Max lost to Lane and Casey.","['Query 1: Out of 100 random athletes, where do you think Harper ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Indiana ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Lane ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Harper was at shooting in the first round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Indiana was at shooting in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Lane was at shooting in the first round?', 'Query 7: In a new round later this same day between Harper and Indiana (Team 1) and Kay and Lane (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Harper and Lane (Team 1) and Indiana and Casey (Team 2), who would win and by how much?']","In the first round, Harper and Indiana beat Lane and Casey.
In the second round, Indiana and Kay lost to Lane and Casey.
In the third round, Indiana and Max lost to Lane and Casey.",,explicit
44,tug-of-war_effort_team-weak-indirect-15-dec_win_how_much_explicit_continuous_variable.txt,"In this event, the athletes are competing in tug-of-war tournaments. Each tournament consists of a series of matches. In each match, athletes compete as part of a team. 

An athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between matches. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given match. Most of the time, people pull with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will pull with only a fraction of their strength. Other times, they may put in a lot of effort and pull extra hard, beyond what their intrinsic strength would suggest.

How hard a team pulls overall in any given match is determined by the total amount that all of the athletes on the team pull in that match. How hard each athlete pulls in a given match is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that pulls the hardest in a given match wins.
 
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Robin and Peyton beat Kay and Ollie.
In the second match, Peyton and Quinn beat Kay and Ollie.
In the third match, Peyton and Fey beat Kay and Ollie.","['Query 1: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Robin put into the first match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Peyton put into the first match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Kay put into the first match?', 'Query 7: In a new match later this same day between Robin and Peyton (Team 1) and Quinn and Kay (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Robin and Kay (Team 1) and Peyton and Ollie (Team 2), who would win and by how much?']","In the first match, Robin and Peyton beat Kay and Ollie.
In the second match, Peyton and Quinn beat Kay and Ollie.
In the third match, Peyton and Fey beat Kay and Ollie.",,explicit
45,canoe-race_effort_team-weak-indirect-15-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of canoe racing tournaments. Each tournament consists of a series of races. In each race, athletes compete as part of a team. 

An athlete's intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between races. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given race. Most of the time, people row with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will row with only a fraction of their strength. Other times, they may put in a lot of effort and row extra hard, beyond what their intrinsic strength would suggest.

How fast a team rows overall in any given race is determined by the average rowing speed of each athlete. How fast an athlete rows in a given race is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that rows the fastest (highest team speed) in a given race wins.
                   
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Peyton and Val beat Avery and Kay.
In the second race, Val and Ness beat Avery and Kay.
In the third race, Val and Fey beat Avery and Kay.","['Query 1: Out of 100 random athletes, where do you think Peyton ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Avery ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Peyton put into the first race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Val put into the first race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Avery put into the first race?', 'Query 7: In a new race later this same day between Peyton and Val (Team 1) and Ness and Avery (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Peyton and Avery (Team 1) and Val and Kay (Team 2), who would win and by how much?']","In the first race, Peyton and Val beat Avery and Kay.
In the second race, Val and Ness beat Avery and Kay.
In the third race, Val and Fey beat Avery and Kay.",,explicit
46,diving_difficulty_team-weak-indirect-15-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of synchronized diving tournaments. Each tournament consists of a series of rounds. In each match, athletes compete as part of a team. 

In a given round, each team receives a score based on the difficulty of the dive and the execution of the dive. 

How difficult of a dive a team takes on varies in any given round. Teams can differ in the difficulty they attempt on any given round. The same team may try different levels of difficulty on different rounds. The dives each team takes in a given match are chosen before the tournament begins and are therefore independent of the outcome of the previous round.

A team’s execution score is based on the average skill of the athletes on the team and how difficult the attempted dive was. If the athletes are highly skilled, but the dive is very difficult, they may not execute well. Conversely, if athletes are highly skilled but the dive is not very difficult, the team may get a high execution score.

Note that an athlete’s intrinsic skill remains constant throughout a tournament. An athlete neither gets more nor less skilled between rounds. You can assume that all rounds take place on the same day.

A team’s overall score is determined by the sum of the difficulty and execution scores. Difficulty and execution scores are weighted equally. 

The team that gets the highest score in any given round wins.

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Willow and Taylor beat Fey and Gale.
In the second round, Taylor and Ness beat Fey and Gale.
In the third round, Taylor and Blake beat Fey and Gale.","['Query 1: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic skill?', 'Query 2: Out of 100 random athletes, where do you think Taylor ranks in terms of intrinsic skill?', 'Query 3: Out of 100 random athletes, where do you think Fey ranks in terms of intrinsic skill?', 'Query 4: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Willow was on in first round attempted?', 'Query 5: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Taylor was on in first round attempted?', 'Query 6: On a percentage scale from 0 to 100% (where 0=extremely easy, 100=as difficult as possible), how difficult of a dive do you think the team Fey was on in first round attempted?', 'Query 7: In a new round later this same day between Willow and Taylor (Team 1) and Ness and Fey (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Willow and Fey (Team 1) and Taylor and Gale (Team 2), who would win and by how much?']","In the first round, Willow and Taylor beat Fey and Gale.
In the second round, Taylor and Ness beat Fey and Gale.
In the third round, Taylor and Blake beat Fey and Gale.",,explicit
47,biathalon_shooting-accuracy_team-weak-indirect-15-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of biathlon relay tournaments, a winter sport that combines cross-country skiing races and rifle shooting. Each tournament consists of a series of rounds.

In each round, athletes compete on teams. In a biathlon, each athlete first skis a short distance, then shoots at a target.

Athletes are scored based on how fast they ski and how accurately they shoot. An athlete’s ability to ski is based on their intrinsic strength. Note that an athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between rounds. You can assume that all matches take place on the same day.

An athlete’s ability to shoot accurately is unrelated to their intrinsic strength. An athlete who is intrinsically strong may be a very good shooter, a very bad shooter, or something in between. Athlete’s shooting accuracy in any given round is also somewhat down to chance. 

A team’s overall score is determined by the sum of the scores for each athlete per event. Ski performance and shooting accuracy are weighted equally. Athletes receive more points for skiing faster and more points for achieving a high shooting accuracy.

The team that completes the course with the highest score wins. 

Athletes compete either individually or as a team.
All matches take place on the same day.","In the first round, Willow and Kay beat Gale and Peyton.
In the second round, Kay and Jamie beat Gale and Peyton.
In the third round, Kay and Quinn beat Gale and Peyton.","['Query 1: Out of 100 random athletes, where do you think Willow ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Kay ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Gale ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how accurate do you think Willow was at shooting in the first round?', 'Query 5: On a percentage scale from 0 to 100%, how accurate do you think Kay was at shooting in the first round?', 'Query 6: On a percentage scale from 0 to 100%, how accurate do you think Gale was at shooting in the first round?', 'Query 7: In a new round later this same day between Willow and Kay (Team 1) and Jamie and Gale (Team 2), who would win and by how much?', 'Query 8: In a new round later this same day between Willow and Gale (Team 1) and Kay and Peyton (Team 2), who would win and by how much?']","In the first round, Willow and Kay beat Gale and Peyton.
In the second round, Kay and Jamie beat Gale and Peyton.
In the third round, Kay and Quinn beat Gale and Peyton.",,explicit
48,tug-of-war_effort_team-round-robin-19-dec_win_how_much_explicit_continuous_variable.txt,"In this event, the athletes are competing in tug-of-war tournaments. Each tournament consists of a series of matches. In each match, athletes compete as part of a team. 

An athlete’s intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between matches. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given match. Most of the time, people pull with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will pull with only a fraction of their strength. Other times, they may put in a lot of effort and pull extra hard, beyond what their intrinsic strength would suggest.

How hard a team pulls overall in any given match is determined by the total amount that all of the athletes on the team pull in that match. How hard each athlete pulls in a given match is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that pulls the hardest in a given match wins.
 
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first match, Quinn and Casey beat Avery and Jamie.
In the second match, Quinn and Avery beat Casey and Jamie.
In the third match, Quinn and Jamie beat Casey and Avery.","['Query 1: Out of 100 random athletes, where do you think Quinn ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Casey ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Jamie ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Quinn put into the second match?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Casey put into the second match?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Jamie put into the second match?', 'Query 7: In a new match later this same day between Quinn and Casey (Team 1) and Avery and Gale (Team 2), who would win and by how much?', 'Query 8: In a new match later this same day between Quinn and Avery (Team 1) and Casey and Gale (Team 2), who would win and by how much?']","In the first match, Quinn and Casey beat Avery and Jamie.
In the second match, Quinn and Avery beat Casey and Jamie.
In the third match, Quinn and Jamie beat Casey and Avery.",,explicit
49,canoe-race_effort_team-round-robin-19-dec_win_how_much_explicit_continuous_variable.txt,"
In this event, the athletes are competing in a series of canoe racing tournaments. Each tournament consists of a series of races. In each race, athletes compete as part of a team. 

An athlete's intrinsic strength remains constant throughout a tournament. An athlete neither gets stronger nor weaker between races. You can assume that all matches take place on the same day.

Athletes also vary in the effort that they put into any given race. Most of the time, people row with a moderately high amount of effort. Sometimes, an athlete won’t put in much effort and will row with only a fraction of their strength. Other times, they may put in a lot of effort and row extra hard, beyond what their intrinsic strength would suggest.

How fast a team rows overall in any given race is determined by the average rowing speed of each athlete. How fast an athlete rows in a given race is determined by their intrinsic strength, modified by how much effort they put in (a lower fraction of their intrinsic strength if they don’t put in much effort, or even more than their strength if they put in more effort).

The team that rows the fastest (highest team speed) in a given race wins.
                   
Athletes compete either individually or as a team.
All matches take place on the same day.","In the first race, Sam and Val beat Casey and Robin.
In the second race, Sam and Casey beat Val and Robin.
In the third race, Sam and Robin beat Val and Casey.","['Query 1: Out of 100 random athletes, where do you think Sam ranks in terms of intrinsic strength?', 'Query 2: Out of 100 random athletes, where do you think Val ranks in terms of intrinsic strength?', 'Query 3: Out of 100 random athletes, where do you think Robin ranks in terms of intrinsic strength?', 'Query 4: On a percentage scale from 0 to 100%, how much effort do you think Sam put into the second race?', 'Query 5: On a percentage scale from 0 to 100%, how much effort do you think Val put into the second race?', 'Query 6: On a percentage scale from 0 to 100%, how much effort do you think Robin put into the second race?', 'Query 7: In a new race later this same day between Sam and Val (Team 1) and Casey and Gale (Team 2), who would win and by how much?', 'Query 8: In a new race later this same day between Sam and Casey (Team 1) and Val and Gale (Team 2), who would win and by how much?']","In the first race, Sam and Val beat Casey and Robin.
In the second race, Sam and Casey beat Val and Robin.
In the third race, Sam and Robin beat Val and Casey.",,explicit
